14_B1001,0.001353,-0.023677,0.024813,-0.036093,-0.013979,-0.010708,0.002110,0.028811,0.011475,0.020556,-0.075570,0.004074,0.019986,-0.043033,-0.014418,-0.037327,0.005946,-0.017473,-0.009599,-0.005775,-0.026688,0.066251,-0.020280,0.003897,0.002231,-0.008205,0.023292,0.047132,0.012648,-0.008818,-0.023112,0.037493,-0.025178,0.006635,-0.035222,-0.059140,-0.050227,-0.020599,0.024940,-0.018885,-0.002703,-0.047761,0.044816,-0.007063,0.000993,-0.030939,-0.006349,-0.031857,0.019931,0.014821,0.025047,0.074443,-0.031770,0.065604,-0.086408,0.020003,-0.005257,0.105712,-0.073463,0.021272,0.014789,0.006212,0.012073,0.013031,-0.055844,0.060305,0.050517,0.023598,-0.053073,-0.057680,0.002463,-0.037240,0.003950,-0.000906,-0.028668,-0.009474,0.026067,-0.040357,0.035184,-0.010251,-0.026287,0.024526,-0.041173,-0.038074,-0.036633,0.033295,-0.016528,0.011273,-0.001832,-0.048610,0.014136,0.022879,0.031642,-0.029020,0.000971,0.010394,-0.031631,0.009781,0.050615,0.028766,-0.056739,0.021954,0.045565,-0.037467,-0.006286,0.037223,0.031744,0.012448,-0.034991,-0.010798,-0.032993,-0.021327,0.019793,0.000322,-0.015205,0.015853,0.006041,0.016815,-0.034709,-0.071983,-0.013511,-0.012570,-0.001536,-0.039141,-0.024267,-0.039739,0.006735,-0.021443,0.045788,0.023627,0.032716,0.007639,-0.014520,-0.005391,-0.006897,0.005650,-0.040429,-0.025031,-0.020536,0.037193,-0.029961,-0.011479,0.045922,-0.029108,-0.015167,0.013058,0.002277,0.013232,0.013364,0.013017,0.021156,0.008197,-0.009516,0.067787,-0.055146,0.008495,0.016745,-0.041403,-0.049636,-0.058231,0.008416,-0.011352,-0.028917,-0.008111,-0.033253,-0.011408,-0.037226,-0.045103,0.039833,-0.016902,0.026985,-0.016233,0.015006,0.038579,-0.009162,-0.001274,-0.051800,0.009022,0.057527,0.001532,0.036060,0.007335,0.017276,-0.041181,0.016624,-0.043994,-0.012083,-0.022060,-0.012896,-0.032415,0.023091,0.008072,0.028798,-0.014907,-0.025966,0.009984,0.031232,-0.043242,-0.063542,-0.014606
14_B1002,0.009168,-0.044236,0.033206,-0.076322,-0.013542,-0.030236,-0.020820,0.011058,0.043004,0.023182,-0.147091,-0.010945,0.011357,-0.066460,-0.017209,-0.103861,-0.023048,-0.008972,-0.011994,-0.021997,-0.057845,0.107261,-0.070721,0.029398,0.003666,-0.001381,0.035133,0.070331,0.006728,-0.007697,-0.044081,0.052587,-0.053305,0.023039,-0.078568,-0.097406,-0.054092,-0.034936,0.032823,-0.058778,-0.042935,-0.058414,0.066535,-0.014382,-0.041681,-0.061665,-0.013833,-0.074779,0.050510,0.033040,-0.000373,0.084222,-0.004217,0.081966,-0.153855,0.029550,-0.030532,0.162232,-0.126113,0.053448,-0.012640,0.007467,0.024647,0.016573,-0.110217,0.100352,0.072066,0.045826,-0.058523,-0.103586,0.032151,-0.042033,-0.001843,-0.025913,-0.066315,-0.017080,0.028442,-0.034202,0.096976,0.014284,-0.035080,0.040807,-0.049711,-0.075866,-0.071116,-0.014622,-0.037556,-0.009812,0.001480,-0.094551,0.020437,0.034923,0.066297,-0.065665,0.023355,0.064455,-0.001106,-0.031227,0.070695,0.018601,-0.082393,0.054636,0.077501,-0.034822,-0.016461,0.036125,0.038262,0.034914,-0.057096,0.004900,-0.110223,-0.028512,0.064459,0.009212,-0.005970,0.049030,0.039526,0.059667,-0.074290,-0.114216,-0.011455,-0.026545,-0.007365,-0.050569,-0.062894,-0.081346,0.028302,-0.025607,0.089398,0.038024,0.027624,-0.002246,-0.052737,-0.006246,-0.024488,0.032672,-0.084746,-0.040754,-0.027427,0.064967,-0.036876,-0.010823,0.091981,-0.003308,-0.018327,0.023067,-0.027244,0.028931,0.036659,0.017882,0.049508,0.030644,0.001898,0.115405,-0.105231,-0.000051,0.011533,-0.042892,-0.090358,-0.112479,-0.021649,-0.004426,-0.053996,-0.026363,-0.043648,0.003352,-0.077421,-0.057634,0.072541,-0.035103,0.026199,-0.035499,-0.020209,0.055262,-0.045569,0.058837,-0.098141,0.016969,0.089068,0.005812,0.067522,0.039106,0.036546,-0.103430,0.031732,-0.076149,-0.030459,-0.046302,-0.004519,-0.064214,0.048961,0.000244,0.036242,0.013879,-0.033107,0.033024,0.063575,-0.054985,-0.098137,-0.017068
14_B1003,-0.059052,-0.046899,0.087804,-0.196526,0.054741,0.068287,0.089728,0.051059,0.194962,-0.014286,-0.382443,-0.075938,0.075370,-0.240880,-0.034677,-0.073293,0.001836,0.168811,-0.012630,-0.060873,-0.219938,0.263802,-0.287675,-0.080411,0.124577,-0.078948,0.249263,-0.003156,0.218259,-0.194406,-0.135581,0.034886,0.021437,0.079968,-0.181638,-0.049751,-0.093803,0.013825,0.254473,-0.037707,0.040561,-0.340558,0.272114,0.056499,-0.024889,0.040012,-0.059222,-0.288363,-0.101315,0.153395,0.069564,0.393449,-0.009499,0.258176,-0.154374,0.061107,-0.027725,0.579961,-0.303894,0.148374,0.096008,-0.015289,0.046999,0.056998,-0.330232,0.296668,0.297753,-0.013232,-0.292276,-0.187489,0.030972,-0.052442,0.083928,-0.057031,-0.175027,0.071723,0.202434,-0.118899,0.097889,-0.016458,0.023923,0.118962,-0.198672,0.177644,-0.089216,0.196391,0.062195,0.120379,-0.078786,-0.186781,0.040230,0.220768,0.331845,-0.019232,0.159349,-0.131804,-0.274704,0.014436,0.338093,0.063655,-0.060394,0.013570,-0.055249,0.109020,-0.040900,0.237675,-0.079061,0.045406,-0.272556,0.050951,-0.027737,-0.205964,0.001369,0.168489,-0.036146,0.029947,0.043848,0.060219,-0.179758,-0.131575,0.123946,-0.074843,0.140695,-0.261834,0.004980,-0.170926,0.200648,-0.039797,0.091464,0.062994,0.195482,-0.063395,0.094085,-0.087761,-0.003840,-0.077937,-0.159260,-0.053815,0.073397,0.032364,-0.036441,0.074178,0.117861,0.047690,0.029623,-0.085063,0.058404,-0.080688,0.026965,0.073937,0.095118,-0.066440,0.035790,0.235240,0.205005,0.003705,0.129936,0.008296,-0.070343,-0.302171,0.129654,0.190283,-0.013566,0.233263,-0.159120,-0.023340,-0.090314,-0.062070,0.053925,0.036552,-0.039255,0.098761,-0.076462,0.155154,-0.149917,0.061221,-0.089171,0.218476,-0.002281,-0.034490,0.230368,0.072338,-0.044382,-0.185894,0.003397,-0.096579,0.047573,-0.193137,0.031651,0.035660,0.246631,0.191899,0.177022,-0.173362,-0.073676,0.056940,0.080276,-0.025168,-0.313764,-0.111646
14_B2001,-0.057437,-0.049348,0.002787,-0.195278,-0.019012,-0.032098,-0.023065,-0.004865,0.022857,0.008397,-0.246351,-0.065690,0.004305,-0.101399,0.020968,-0.093742,0.029705,0.063204,0.005266,-0.021038,-0.196658,0.172489,-0.212067,0.019827,0.035227,0.042469,0.097797,0.068541,0.013892,-0.035148,-0.131928,-0.003745,-0.029932,0.129893,-0.156974,-0.146593,-0.063488,-0.046254,0.013698,-0.051856,-0.026131,-0.127975,0.163478,-0.069259,-0.116198,-0.028035,-0.035280,-0.109661,0.030717,0.081689,-0.022073,0.111880,0.022035,0.117791,-0.170304,0.056823,-0.022830,0.297632,-0.172429,0.121161,-0.014784,0.001565,0.046693,0.026896,-0.225944,0.180168,0.147006,0.015935,-0.124398,-0.121961,0.051613,-0.020236,-0.040217,-0.062148,-0.122520,-0.026207,0.064102,0.012730,0.130301,0.038576,0.014897,0.085520,-0.062979,-0.011692,-0.113995,-0.003435,0.006702,0.016416,0.031292,-0.151914,-0.046721,0.095367,0.155544,-0.102016,0.089651,0.050946,0.010787,-0.099114,0.165579,-0.018587,-0.109644,0.078112,0.098881,0.096262,-0.066274,0.136118,-0.054592,0.072074,-0.099677,0.027205,-0.135485,-0.108498,0.028579,0.070371,0.071240,0.061093,0.065423,0.082992,-0.111304,-0.122755,0.020661,-0.033137,0.059728,-0.070391,-0.055967,-0.183680,0.131097,-0.066795,0.112046,0.048748,0.051181,-0.043619,-0.164180,-0.067962,-0.058816,0.027975,-0.078703,-0.106462,0.053710,0.058981,-0.107075,0.040931,0.178013,0.060666,-0.003261,0.003299,-0.077968,0.023785,0.064822,0.053371,0.064566,-0.004218,0.045737,0.079101,-0.036436,0.056308,0.015186,0.068913,-0.075229,-0.138289,-0.045105,0.112274,-0.064228,0.088293,-0.112139,0.069085,-0.083045,0.004441,0.066039,-0.047214,0.048496,0.038204,-0.120284,0.065602,-0.195252,0.162112,-0.105802,0.078066,0.103825,-0.007132,0.084899,0.062244,0.078956,-0.191030,0.047650,-0.139318,-0.001277,-0.095173,-0.018905,-0.120050,0.142857,-0.014998,0.115072,-0.042521,-0.004158,-0.007507,0.022891,-0.066920,-0.149528,-0.112629
14_B2111,-0.019085,-0.088032,0.130490,0.057318,-0.089595,0.067051,0.052612,0.140562,0.054676,0.134036,-0.187083,0.032335,0.160886,-0.052004,-0.094911,-0.023228,0.022696,-0.100771,-0.004967,0.046440,0.007560,0.161594,0.092488,-0.049416,-0.012364,-0.105051,0.110735,0.120976,0.161720,-0.118266,0.053952,-0.025937,0.064879,-0.022004,0.008451,-0.064853,-0.226405,-0.040684,0.112679,0.009398,0.074689,-0.181076,0.048811,-0.049224,0.119290,-0.073066,0.016514,-0.050041,-0.034455,0.001185,0.143269,0.393797,-0.210434,0.183059,-0.143248,0.062353,0.046151,0.220973,-0.190243,0.051161,0.078607,-0.008082,0.072395,-0.020501,-0.022546,0.102782,0.179446,0.046663,-0.216608,-0.097474,-0.020616,-0.066158,0.120332,0.007488,-0.098180,-0.082477,0.102135,-0.231592,0.022204,-0.126867,-0.083279,0.090168,-0.126574,-0.047055,-0.026282,0.357881,-0.085771,0.140307,-0.046191,-0.019418,0.072869,0.041570,0.089044,-0.012736,-0.131072,-0.078909,-0.279856,0.235205,0.138635,0.148170,-0.058158,0.000271,0.024590,-0.143334,-0.018750,0.144482,0.018208,-0.064931,-0.087271,-0.107217,0.101278,-0.050630,0.084097,0.053450,-0.087901,-0.031695,-0.029637,0.009148,-0.119098,-0.097626,0.042512,-0.020458,0.061485,-0.184053,0.024882,-0.018198,-0.010258,-0.061021,0.078986,0.078346,0.195121,0.045253,0.174633,0.033264,0.100915,-0.068879,-0.114944,-0.081240,-0.014431,0.108101,0.062818,-0.012114,0.050952,-0.084060,-0.033962,0.002552,0.101427,-0.073553,0.066688,0.078234,0.081744,0.001674,0.008803,0.233065,-0.035205,-0.022072,0.165464,-0.223399,-0.032621,-0.095702,0.106459,-0.091219,0.017748,-0.002866,-0.024497,-0.082977,0.035285,-0.187098,0.025016,0.049924,0.059436,-0.067203,0.148879,0.105830,0.114330,-0.153171,-0.073625,0.094192,0.157477,0.028779,0.075472,0.019327,-0.029785,-0.041949,0.044873,-0.012731,-0.006383,-0.067594,-0.043014,0.056795,-0.063285,0.103359,0.137609,-0.050022,-0.144906,-0.045923,0.124065,-0.059914,-0.161353,0.013268
14_B2112,0.006945,-0.069556,0.134966,0.004730,-0.053338,0.050121,0.036680,0.104343,0.045222,0.075353,-0.136262,0.033530,0.104422,-0.048312,-0.076710,-0.045813,0.007394,-0.067322,0.003863,0.021476,0.011801,0.126346,0.040199,-0.036715,0.010006,-0.071809,0.080509,0.098508,0.111890,-0.075440,0.035203,0.000602,0.031505,-0.037309,-0.002920,-0.045698,-0.155905,-0.024704,0.092935,0.017056,0.042401,-0.146985,0.045907,-0.028828,0.085786,-0.046817,-0.023822,-0.061470,-0.041803,0.003856,0.099634,0.287220,-0.153390,0.133595,-0.103960,0.046598,0.032990,0.194159,-0.161422,0.027340,0.048803,-0.010737,0.052484,0.032937,-0.049983,0.101575,0.150245,0.024500,-0.157898,-0.084913,-0.007383,-0.054001,0.081249,0.011703,-0.093443,-0.052858,0.070745,-0.170538,0.008561,-0.083915,-0.050650,0.078470,-0.104580,-0.014465,-0.023816,0.249691,-0.084481,0.113870,-0.046718,-0.026355,0.049365,0.038741,0.070188,-0.020877,-0.081774,-0.049104,-0.216253,0.177288,0.120182,0.116022,-0.071194,0.009703,0.011240,-0.106873,0.000883,0.112045,0.064552,-0.024126,-0.082198,-0.097427,0.073766,-0.041127,0.067295,0.049030,-0.071188,-0.020091,-0.039491,0.031667,-0.092578,-0.072329,0.031811,-0.024244,0.028905,-0.139451,-0.003449,-0.001958,-0.007214,-0.036108,0.057776,0.055916,0.137932,0.031804,0.137249,0.025441,0.088895,-0.036701,-0.096717,-0.051730,-0.017529,0.076266,0.057726,-0.020898,0.038677,-0.055844,-0.031693,0.020355,0.072918,-0.042392,0.028612,0.075620,0.056230,0.038259,0.002535,0.186373,-0.015912,-0.022109,0.118979,-0.185069,-0.029485,-0.099515,0.067304,-0.065408,0.012451,0.011306,-0.031491,-0.070928,0.003960,-0.145683,0.040276,0.022027,0.023989,-0.036835,0.120930,0.075338,0.093369,-0.106298,-0.046005,0.065551,0.101146,0.021924,0.089613,0.024094,-0.025695,-0.053777,0.029152,-0.019180,-0.005280,-0.054012,-0.012944,0.028153,-0.034763,0.086008,0.060150,-0.049296,-0.107322,-0.013368,0.097870,-0.030132,-0.133165,0.020665
14_B2121,-0.168731,0.098705,-0.034073,-0.228055,-0.285086,0.081635,0.101496,0.163865,0.018063,0.196357,-0.286932,-0.113942,0.199037,-0.195807,-0.037915,0.026531,-0.028838,-0.026575,-0.016638,0.059382,-0.026561,0.119910,-0.074613,0.032536,-0.042451,-0.092679,0.258513,0.237594,0.101394,-0.076175,-0.121284,-0.048436,0.053765,0.053132,-0.209027,-0.228849,-0.280860,-0.034715,-0.075098,0.037931,0.121581,-0.114811,0.184040,-0.024500,-0.057282,-0.149754,0.085522,0.011149,0.004290,0.057387,0.013017,0.383349,-0.046176,0.189845,-0.301165,0.153256,0.010582,0.293002,-0.263119,0.205262,0.203437,-0.034850,0.195997,0.005804,-0.216764,0.279443,0.329408,0.001099,-0.275668,-0.123197,-0.070371,-0.198552,0.075764,-0.003058,-0.115407,-0.201766,0.141572,-0.131227,0.077669,-0.102583,-0.145319,0.085697,-0.072567,-0.081599,0.024909,0.333499,0.015613,0.138241,0.073064,-0.148800,-0.052230,0.140206,0.246723,0.120003,-0.071546,-0.160410,-0.093339,-0.096241,0.192640,-0.025792,-0.095453,-0.139285,0.166452,0.004992,-0.126814,0.271715,-0.057748,-0.000226,0.071284,-0.151386,-0.002154,-0.145978,-0.041687,0.029841,0.062207,0.018744,0.027361,-0.041157,-0.117433,-0.029658,-0.086453,-0.040702,0.107043,-0.134368,0.013331,-0.217569,0.143084,-0.183168,0.062633,0.039902,0.199790,0.003800,-0.178839,-0.148899,0.008917,-0.032271,-0.101983,-0.127876,0.035689,0.130119,-0.255023,0.058463,0.196902,-0.146160,-0.091745,-0.137666,0.051538,-0.042764,0.214244,0.048824,0.170828,-0.177490,-0.003549,0.119373,-0.207023,0.022386,0.123364,-0.006293,-0.019499,-0.177741,-0.032641,-0.044965,0.015827,0.193292,-0.133889,0.067523,0.027239,-0.084815,0.176931,-0.007306,0.168948,0.082874,0.111437,-0.054976,-0.253419,-0.101128,-0.193728,0.082558,0.353403,-0.035304,-0.076114,-0.007727,0.186371,-0.152384,-0.056314,-0.055176,0.094731,-0.063488,-0.070479,-0.041779,-0.061646,-0.081284,0.171684,-0.224939,-0.240254,-0.209751,-0.132468,-0.112877,-0.115374,-0.242127
14_B2122,-0.149187,0.080595,-0.041630,-0.195017,-0.250795,0.060780,0.085638,0.141570,0.013574,0.168342,-0.250529,-0.099541,0.164099,-0.173386,-0.026839,0.025074,-0.018644,-0.033494,-0.024541,0.049011,-0.027970,0.100207,-0.070247,0.041865,-0.037369,-0.081432,0.199121,0.202317,0.088548,-0.063407,-0.112865,-0.036896,0.039198,0.049452,-0.185375,-0.224812,-0.242863,-0.040714,-0.061867,0.022908,0.088387,-0.088915,0.160307,-0.016124,-0.047405,-0.140428,0.084045,0.008841,0.023163,0.050854,0.016470,0.328184,-0.045969,0.151853,-0.274364,0.127817,0.002540,0.249670,-0.239757,0.182259,0.177740,-0.017400,0.172664,0.000442,-0.189124,0.242004,0.282773,0.030923,-0.226298,-0.118938,-0.048513,-0.172556,0.053971,-0.001136,-0.097915,-0.172091,0.121675,-0.100309,0.069892,-0.082471,-0.137459,0.089904,-0.067087,-0.091908,0.000276,0.283336,0.022526,0.121291,0.045795,-0.131502,-0.041350,0.104838,0.206220,0.093275,-0.074932,-0.137830,-0.059813,-0.090467,0.158164,-0.017473,-0.082782,-0.117630,0.162519,0.015462,-0.123109,0.220722,-0.053030,-0.000139,0.064416,-0.108927,-0.018294,-0.102757,-0.020290,0.020349,0.056222,0.024524,0.037804,-0.039077,-0.092422,-0.035259,-0.081723,-0.037069,0.083548,-0.116000,0.008498,-0.199734,0.116605,-0.164923,0.064700,0.026725,0.172716,0.006660,-0.177247,-0.128387,0.004016,-0.016476,-0.096682,-0.123979,0.025787,0.109204,-0.219465,0.039999,0.170480,-0.133365,-0.088959,-0.111968,0.032240,-0.030702,0.184405,0.047814,0.145430,-0.145551,-0.004695,0.103065,-0.192824,0.038526,0.099839,-0.006604,-0.022067,-0.138787,-0.022140,-0.039057,0.008505,0.160829,-0.118666,0.055647,0.023392,-0.070917,0.154017,0.001344,0.155768,0.074803,0.084652,-0.045189,-0.227383,-0.076366,-0.177233,0.055028,0.314038,-0.027730,-0.074666,-0.006702,0.161526,-0.125106,-0.034575,-0.072755,0.061488,-0.058168,-0.067150,-0.050134,-0.055632,-0.069375,0.172701,-0.182366,-0.196564,-0.191888,-0.125493,-0.110241,-0.104781,-0.201423
